Bios Serial Number	User	Name	Os Name	Asset Notes	Last Inventory	Cs Manufacturer	Cs Model	Last User	Warranty Start	Warranty End	Assigned To	Function	Floor	Room
MJ0280FU	mburrage	QST-WD-0230	Microsoft Windows 7 Enterprise x64	506 F	9/30/2016 15:59	LENOVO	10A6S1J000	AD\mburrage	3/6/2015 0:00	3/5/2019 0:00	mburrage	Primary		506 F
MJ02WC6A	megando	QST-WD-0324	Microsoft Windows 7 Enterprise x64	506E	10/1/2016 18:47	LENOVO	10A6S25900	AD\megando	8/18/2015 0:00	8/17/2019 0:00	megando	Primary		506E
C02S70LYGG7N	ali1	Kenneths iMac	Mac OS X 10.11.6 (x86_64)	Home	9/11/2016 17:03	"Apple, Inc."	"iMac17,1"		8/25/2016 0:00	8/24/2019 0:00	kfreeman	Secondary		Home
MJZRBCX	questromudc	QST-WD-0266	Microsoft Windows 10 Enterprise x64	104	10/1/2016 19:54	LENOVO	3212BJ7	AD\questromudc	9/17/2012 0:00	9/7/2016 0:00	rreiser	Shared		104
MJ762AB	questromudc	QST-WD-0366	Microsoft Windows 10 Enterprise x64	104	10/1/2016 19:26	LENOVO	36901K3	AD\questromudc	5/26/2013 0:00	5/15/2017 0:00	rreiser	Shared		104
PF008RN4	edweck	QST-WL-0247	Microsoft Windows 7 Enterprise x64	104H	9/30/2016 16:00	LENOVO	20ARA05BUS	AD\edweck	12/12/2013 0:00	12/11/2017 0:00	edweck	Primary		104H
R9ZP6A0	questromudc	QST-WL-0307	Microsoft Windows 10 Enterprise x64	104	9/30/2016 15:55	LENOVO	3448AR2	AD\questromudc	7/14/2013 0:00	7/3/2017 0:00	rreiser	Shared		104
PC06C7G7	rdaroff	QST-WL-0221	Microsoft Windows 7 Enterprise x64	104I	9/27/2016 16:03	LENOVO	20BWS2SS00	AD\rdaroff	7/15/2015 0:00	7/14/2019 0:00	rdaroff	Primary		104I
PC06C7GE	lkatz	QST-WL-0222	Microsoft Windows 7 Enterprise x64	104R	10/1/2016 18:38	LENOVO	20BWS2SS00	AD\lkatz	7/15/2015 0:00	7/14/2019 0:00	lkatz	Primary		104R
PC06C7G8	dorise	QST-WL-0223	Microsoft Windows 7 Enterprise x64	104T	9/30/2016 17:09	LENOVO	20BWS2SS00	AD\dorise	7/15/2015 0:00	7/14/2019 0:00	dorise	Primary		104T
PC06C7GC	econcann	QST-WL-0224	Microsoft Windows 7 Enterprise x64	104	10/1/2016 18:22	LENOVO	20BWS2SS00	AD\econcann	7/15/2015 0:00	7/14/2019 0:00	econcann	Primary		104
PC06C7G9	seward	QST-WL-0226	Microsoft Windows 7 Enterprise x64	104P	9/30/2016 15:46	LENOVO	20BWS2SS00	AD\seward	7/15/2015 0:00	7/14/2019 0:00	seward	Primary		104P
PC06C7GJ	cyudin	QST-WL-0227	Microsoft Windows 7 Enterprise x64	104N	9/30/2016 17:41	LENOVO	20BWS2SS00	AD\cyudin	7/15/2015 0:00	7/14/2019 0:00	cyudin	Primary		104N
PC06C7GD	faithn	QST-WL-0225	Microsoft Windows 7 Enterprise x64	104A	9/29/2016 2:06	LENOVO	20BWS2SS00	AD\faithn	7/15/2015 0:00	7/14/2019 0:00	faithn	Primary		104A
PC06C7GF	kplescia	QST-WL-0228	Microsoft Windows 7 Enterprise x64	104C	10/1/2016 19:14	LENOVO	20BWS2SS00	AD\kplescia	7/15/2015 0:00	7/14/2019 0:00	kplescia	Primary		104C
PC06C7GB	mmogan	QST-WL-0229	Microsoft Windows 10 Enterprise x64	104E	9/30/2016 15:31	LENOVO	20BWS2SS00	AD\mmogan	7/15/2015 0:00	7/14/2019 0:00	mmogan	Primary		104E
PC06C7GG	bcolbert	QST-WL-0233	Microsoft Windows 7 Enterprise x64	104J Area (CUBICLE)	9/29/2016 15:14	LENOVO	20BWS2SS00	AD\bcolbert	7/15/2015 0:00	7/14/2019 0:00	bcolbert	Primary		104J Area (CUBICLE)
C02QDVR0FVH5	rreiser	QST-ML-0224	Mac OS X 10.10.5 (x86_64)	104G	10/1/2016 3:01	"Apple, Inc."	"MacBookPro12,1"		9/15/2015 0:00	9/14/2018 0:00	rreiser	Primary		104G
PC0CSUGJ	tharper	QST-WL-0294	Microsoft Windows 10 Enterprise x64	104Q	10/1/2016 19:35	LENOVO	20FAS1MA00	AD\tharper	5/25/2016 0:00	5/24/2020 0:00	tharper	Primary		104Q
PC0CSUGB	racheld2	QST-WL-0295	Microsoft Windows 10 Enterprise x64	104B	9/30/2016 17:11	LENOVO	20FAS1MA00	AD\racheld2	5/25/2016 0:00	5/24/2020 0:00	racheld2	Primary		104B
PC0CSUGS	vschroed	QST-WL-0285	Microsoft Windows 10 Enterprise x64	104L	9/30/2016 16:45	LENOVO	20FAS1MA00	AD\vschroed	5/25/2016 0:00	5/24/2020 0:00	vschroed	Primary		104L
PC0D6RDR	rjohns	QST-WL-0313	Microsoft Windows 10 Enterprise x64	104T	10/1/2016 18:59	LENOVO	20FAS1MA00	AD\rjohns	6/11/2016 0:00	6/10/2020 0:00	rjohns	Primary		104T
MJ02YR20	smgkiosk	QST-WK-0009	Microsoft Windows 10 Enterprise x64	104	10/1/2016 19:12	LENOVO	10AAS4GE00	AD\smgkiosk	11/30/-001 00:00:00	11/30/-001 00:00:00	rreiser	Kiosk		104
MJ00LA11	rhuaman	QST-WD-0243	Microsoft Windows 10 Enterprise x64	518G	10/1/2016 18:20	LENOVO	10A6A03RUS	AD\rhuaman	4/3/2014 0:00	4/2/2018 0:00	rhuaman	Primary		518G
PC0ESGLJ	mallan	QST-WL-0305	Microsoft Windows 10 Enterprise x64	515F	10/1/2016 19:57	LENOVO	20FAS1MA00	AD\mallan	8/22/2016 0:00	8/21/2020 0:00	mallan	Primary		515F
R9NTA98	ksteir	QST-WL-0260	Microsoft Windows 7 Enterprise x64	551	10/1/2016 18:57	LENOVO	4174WK1	AD\ksteir	5/14/2012 0:00	5/23/2016 0:00	ksteir	Primary		551
MJ761ZP	questromuser	OUR-HAR-212	Microsoft Windows 7 Professional x64	212	10/1/2016 18:48	LENOVO	36901K3	AD\questromuser	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		212
MJ761YZ	questromuser	QST-WD-0093	Microsoft Windows 7 Professional x64	406	10/1/2016 18:18	LENOVO	36901K3	AD\Aubrecht	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		406
MJ761ZX	questromuser	QST-WD-0087	Microsoft Windows 7 Professional x64	314	10/1/2016 19:51	LENOVO	36901K3	AD\megando	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		314
MJ762BT	smgelcws	QST-WD-0100	Microsoft Windows 7 Professional x64	420	9/27/2016 9:55	LENOVO	36901K3	AD\smgelcws	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		420
MJ762BR	smgelcws	QST-WD-0097	Microsoft Windows 7 Professional x64	414	10/1/2016 18:12	LENOVO	36901K3	AD\smgelcws	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		414
MJ761ZR	questromexec	QST-WD-0096	Microsoft Windows 7 Professional x64	412	10/1/2016 18:18	LENOVO	36901K3	AD\questromexec	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		412
MJ762AH	questromuser	OUR-HAR-228	Microsoft Windows 7 Professional x64	228	10/1/2016 18:36	LENOVO	36901K3	AD\jchen829	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		228
MJ27L25	lveidenh	OUR-HAR-315	Microsoft Windows 7 Professional x64	315	10/1/2016 19:21	LENOVO	36901K3	AD\lveidenh	6/18/2013 0:00	6/7/2017 0:00	gdefronz	classroom		315
MJ27L24	jlazzara	OUR-HAR-426	Microsoft Windows 7 Professional x64	426	10/1/2016 18:27	LENOVO	36901K3	AD\jlazzara	6/18/2013 0:00	6/7/2017 0:00	gdefronz	classroom		426
MJ761ZK	sqzhou15	OUR-HAR-310	Microsoft Windows 7 Professional x64	310	10/1/2016 18:50	LENOVO	36901K3	AD\elised	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		310
MJ761ZB	dkurt	OUR-HAR-240	Microsoft Windows 7 Professional x64	240	10/1/2016 18:53	LENOVO	36901K3	AD\dkurt	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		240
MJ762AG	vlaw20	OUR-HAR-211	Microsoft Windows 7 Professional x64	211	10/1/2016 18:13	LENOVO	36901K3	AD\vlaw20	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		211
MJ762CA	weichuny	OUR-HAR-304	Microsoft Windows 7 Professional x64	304	10/1/2016 19:36	LENOVO	36901K3	AD\ren	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		304
MJ762CT	questromexec	QST-WD-0098	Microsoft Windows 7 Professional x64	417	10/1/2016 18:35	LENOVO	36901K3	AD\questromexec	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		417
MJ762CN	djsaxon	OUR-HAR-322	Microsoft Windows 7 Professional x64	322	10/1/2016 18:41	LENOVO	36901K3	AD\jdionne	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		322
MJ762CM	frenchjd	OUR-HAR-324	Microsoft Windows 7 Professional x64	324	10/1/2016 18:43	LENOVO	36901K3	AD\frenchjd	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		324
MJ762CG	jhibbard	OUR-HAR-302	Microsoft Windows 7 Professional x64	302	10/1/2016 18:01	LENOVO	36901K3	AD\jhibbard	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		302
MJ762AY	questromuser	OUR-HAR-222	Microsoft Windows 7 Professional x64	222	10/1/2016 19:52	LENOVO	36901K3	AD\questromuser	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		222
MJ762AF	utopia	OUR-QST-SPARE	Microsoft Windows 7 Professional x64	342	3/9/2016 8:49	LENOVO	36901K3	OUR-QST-SPARE\istds-admin	5/26/2013 0:00	5/15/2017 0:00	gdefronz	Spare		342
MJ762CB	jdanders	QST-WD-0099	Microsoft Windows 7 Professional x64	419	10/1/2016 19:45	LENOVO	36901K3	AD\jdanders	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		419
MJ762AZ	rpwilson	QST-WD-0101	Microsoft Windows 7 Professional x64	424	4/8/2016 2:00	LENOVO	36901K3	AD\rpwilson	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		424
MJ02KCM	jheineke	QST-WD-0113	Microsoft Windows 7 Professional x64	658	10/1/2016 19:44	LENOVO	36901K3	AD\jheineke	10/31/2013 0:00	10/30/2017 0:00	gdefronz	Classroom		658
MJ761YK	questromuser	OUR-HAR-105	Microsoft Windows 7 Professional x64	105	10/1/2016 18:21	LENOVO	36901K3	AD\questromuser	5/26/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		105
MJ762CX	jlin730	OUR-HAR-210	Microsoft Windows 7 Professional x64	210	10/1/2016 19:50	LENOVO	36901K3	AD\jlin730	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		210
MJ762BX	tsimcoe	OUR-HAR-410	Microsoft Windows 7 Professional x64	410	10/1/2016 19:41	LENOVO	36901K3	AD\tsimcoe	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		410
MJ762BN	questromuser	OUR-HAR-208	Microsoft Windows 7 Professional x64	208	10/1/2016 19:33	LENOVO	36901K3	AD\questromuser	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		208
MJ762BZ	earlride	OUR-HAR-312	Microsoft Windows 7 Professional x64	312	10/1/2016 18:28	LENOVO	36901K3	AD\earlride	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		312
MJ762BF	frenchjd	OUR-HAR-404	Microsoft Windows 7 Professional x64	404	10/1/2016 19:43	LENOVO	36901K3	AD\frenchjd	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		404
MJ762BM	bczar	QST-WD-0115	Microsoft Windows 7 Professional x64	508	10/1/2016 19:36	LENOVO	36901K3	AD\bczar	5/26/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		508
MJ761ZC	carlile	OUR-HAR-316	Microsoft Windows 7 Professional x64	316	10/1/2016 18:13	LENOVO	36901K3	AD\carlile	5/26/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		316
MJ761XX	questromuser	QST-WD-0160	Microsoft Windows 7 Professional x64	114	10/1/2016 18:03	LENOVO	36901K3	AD\munsell	5/25/2013 0:00	5/14/2017 0:00	gdefronz	Classroom		114
MJ762AW	martinn	OUR-HAR-220	Microsoft Windows 7 Professional x64	220	10/1/2016 19:52	LENOVO	36901K3	AD\questromuser	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		220
MJ762BW	questromuser	OUR-HAR-408	Microsoft Windows 7 Professional x64	408	10/1/2016 18:27	LENOVO	36901K3	AD\questromuser	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		408
MJ761ZT	golger	SMGMOBILE-13	Microsoft Windows 7 Professional x64		9/30/2016 16:45	LENOVO	36901K3	AD\golger	5/26/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		
MJ761YN	scostich	OUR-HAR-224	Microsoft Windows 7 Professional x64	224	10/1/2016 19:54	LENOVO	36901K3	AD\scostich	5/16/2013 0:00	5/15/2017 0:00	gdefronz	classroom		224
MJ762AE	questromuser	OUR-HAR-306	Microsoft Windows 7 Professional x64	306	10/1/2016 18:38	LENOVO	36901K3	AD\questromuser	5/16/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		306
MJ762CL	questromuser	QST-WD-0130	Microsoft Windows 10 Enterprise x64	326	10/1/2016 19:57	LENOVO	36901K3	AD\questromuser	5/16/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		326
MJ01SFNC	istds-admin	QST-WD-0147	Microsoft Windows 7 Enterprise x64	414	7/15/2016 13:28	LENOVO	10AAS33900	QST-WD-0147\istds-admin	11/25/2014 0:00	11/24/2018 0:00	gdefronz	Classroom		414
MJ01SFNB	smguser	QST-WD-0146	Microsoft Windows 7 Enterprise x64	412	6/21/2016 16:35	LENOVO	10AAS33900	SMGCONF412\istds-admin	11/25/2014 0:00	11/24/2018 0:00	gdefronz	Classroom		412
MJ762BP	albuquea	QST-WD-0114	Microsoft Windows 7 Professional x64	615	10/1/2016 19:56	LENOVO	36901K3	AD\albuquea	5/16/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		615
MJ02NSEG	questromexec	QST-WD-0185	Microsoft Windows 10 Enterprise x64	418	10/1/2016 18:10	LENOVO	10AAS4GE00	AD\questromexec	6/21/2015 0:00	6/20/2019 0:00	gdefronz	Shared		418
MJ02YR1Z	questromuser	QST-WD-0131	Microsoft Windows 10 Enterprise x64	326	10/1/2016 19:22	LENOVO	10AAS4GE00	AD\questromuser	9/3/2015 0:00	9/2/2019 0:00	gdefronz	Classroom		326
MJ02YR21	questromuser	QST-WD-0133	Microsoft Windows 10 Enterprise x64	326	10/1/2016 19:56	LENOVO	10AAS4GE00	AD\questromuser	9/3/2015 0:00	9/2/2019 0:00	gdefronz	Classroom		326
MJ02YR23	questromuser	QST-WD-0134	Microsoft Windows 10 Enterprise x64	326	10/1/2016 18:10	LENOVO	10AAS4GE00	AD\questromuser	9/3/2015 0:00	9/2/2019 0:00	gdefronz	Classroom		326
MJ02YR24	questromuser	QST-WD-0135	Microsoft Windows 10 Enterprise x64	326	10/1/2016 19:17	LENOVO	10AAS4GE00	AD\questromuser	9/3/2015 0:00	9/2/2019 0:00	gdefronz	Classroom		326
MJ02YR22	questromuser	QST-WD-0136	Microsoft Windows 10 Enterprise x64	326	10/1/2016 19:01	LENOVO	10AAS4GE00	AD\questromuser	9/3/2015 0:00	9/2/2019 0:00	gdefronz	Classroom		326
MJ036ZLP	Administrator	QST-WD-0181	Microsoft Windows 10 Enterprise x64		5/6/2016 12:59	LENOVO	10AAS4GE00	.\Administrator	11/6/2015 0:00	11/5/2019 0:00	gdefronz	Classroom		
MJ03SF55	questromexec	QST-WD-0172	Microsoft Windows 10 Enterprise x64		10/1/2016 18:13	LENOVO	10FLS0E400	AD\questromexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF5B	questromexec	QST-WD-0176	Microsoft Windows 10 Enterprise x64		9/14/2016 16:44	LENOVO	10FLS0E400	AD\questromexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF5A	smgexec	QST-WD-0173	Microsoft Windows 10 Enterprise x64		10/1/2016 19:59	LENOVO	10FLS0E400	AD\smgexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF5C	questromexec	QST-WD-0174	Microsoft Windows 10 Enterprise x64		10/1/2016 9:34	LENOVO	10FLS0E400	AD\questromexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF5D	questromexec	QST-WD-0175	Microsoft Windows 10 Enterprise x64		10/1/2016 19:58	LENOVO	10FLS0E400	AD\questromexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF53	questromexec	QST-WD-0178	Microsoft Windows 10 Enterprise x64		9/27/2016 10:18	LENOVO	10FLS0E400	AD\questromexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF54	questromexec	QST-WD-0177	Microsoft Windows 10 Enterprise x64		9/27/2016 8:22	LENOVO	10FLS0E400	AD\questromexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF59	questromexec	QST-WD-0171	Microsoft Windows 10 Enterprise x64		10/1/2016 19:13	LENOVO	10FLS0E400	AD\questromexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF58	questromexec	QST-WD-0170	Microsoft Windows 10 Enterprise x64		10/1/2016 18:23	LENOVO	10FLS0E400	AD\smgexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF5E	questromexec	QST-WD-0179	Microsoft Windows 10 Enterprise x64		9/27/2016 9:45	LENOVO	10FLS0E400	AD\questromexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
